"DATE","rconhh09Q3","rconhh09Q4","rconhh10Q1","rconhh10Q2","rconhh10Q3","rconhh10Q4","rconhh11Q1","rconhh11Q2","rconhh11Q3","rconhh11Q4","rconhh12Q1","rconhh12Q2","rconhh12Q3","rconhh12Q4","rconhh13Q1","rconhh13Q2","rconhh13Q3","rconhh13Q4","rconhh14Q1","rconhh14Q2","rconhh14Q3","rconhh14Q4","rconhh15Q1","rconhh15Q2","rconhh15Q3","rconhh15Q4","rconhh16Q1","rconhh16Q2","rconhh16Q3","rconhh16Q4","rconhh17Q1","rconhh17Q2","rconhh17Q3","rconhh17Q4","rconhh18Q1","rconhh18Q2","rconhh18Q3","rconhh18Q4","rconhh19Q1","rconhh19Q2","rconhh19Q3","rconhh19Q4","rconhh20Q1","rconhh20Q2","rconhh20Q3","rconhh20Q4","rconhh21Q1","rconhh21Q2","rconhh21Q3","rconhh21Q4","rconhh22Q1","rconhh22Q2","rconhh22Q3","rconhh22Q4","rconhh23Q1","rconhh23Q2","rconhh23Q3","rconhh23Q4","rconhh24Q1"
"1998:Q4",0.211092237927879,0.211092237927879,0.211092237927879,0.211092237927879,0.211092237927879,0.211092237927879,0.211092237927879,0.211092237927879,0.21107967756766,0.21107967756766,0.21107967756766,0.21107967756766,0.21107967756766,0.21107967756766,0.21107967756766,0.21107967756766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1999:Q1",-0.490890217019668,-0.490890217019668,-0.490890217019668,-0.490890217019668,-0.490890217019668,-0.490890217019668,-0.490890217019668,-0.490890217019668,-0.490875083192144,-0.490875083192144,-0.490875083192144,-0.490875083192144,-0.490875083192144,-0.490875083192144,-0.490875083192144,-0.490875083192144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1999:Q2",0.592279736443047,0.592279736443047,0.592279736443047,0.592279736443047,0.592279736443047,0.592279736443047,0.592279736443047,0.592279736443047,0.592285326334974,0.592285326334974,0.592285326334974,0.592285326334974,0.592285326334974,0.592285326334974,0.592285326334974,0.592285326334974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1999:Q3",-0.375735707289415,-0.375735707289415,-0.375735707289415,-0.375735707289415,-0.375735707289415,-0.375735707289415,-0.375735707289415,-0.375735707289415,-0.375757141766719,-0.375757141766719,-0.375757141766719,-0.375757141766719,-0.375757141766719,-0.375757141766719,-0.375757141766719,-0.375757141766719,-0.356636290655565,-0.356636290655565,-0.356636290655565,-0.356636290655565,-0.347885818376348,-0.347885818376348,-0.347885818376348,-0.347885818376348,-0.347885818376348,-0.347885818376348,-0.347885818376348,-0.347885818376348,-0.347885818376348,-0.347885818376348,-0.347885818376348,-0.347885818376348,-0.347885818376348,-0.347885818376348,-0.347885818376348,-0.347885818376348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1999:Q4",0.200897671546585,0.200897671546585,0.200897671546585,0.200897671546585,0.200897671546585,0.200897671546585,0.200897671546585,0.200897671546585,0.200913686486182,0.200913686486182,0.200913686486182,0.200913686486182,0.200913686486182,0.200913686486182,0.200913686486182,0.200913686486182,0.186169428745231,0.186169428745231,0.186169428745231,0.186169428745231,0.325993939038405,0.325993939038405,0.325993939038405,0.325993939038405,0.325993939038405,0.325993939038405,0.325993939038405,0.325993939038405,0.325993939038405,0.325993939038405,0.325993939038405,0.325993939038405,0.325993939038405,0.325993939038405,0.325993939038405,0.325993939038405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000:Q1",0.0611407471792447,0.0611407471792447,0.0611407471792447,0.0611407471792447,0.0611407471792447,0.0611407471792447,0.0611407471792447,0.0611407471792447,0.0611367134380814,0.0611367134380814,0.0611367134380814,0.0611367134380814,0.0611367134380814,0.0611367134380814,0.0611367134380814,0.0611367134380814,0.0883442417045188,0.0883442417045188,0.0883442417045188,0.0883442417045188,0.00628941221876289,0.00628941221876289,0.00628941221876289,0.00628941221876289,0.00628941221876289,0.00628941221876289,0.00628941221876289,0.00628941221876289,0.00628941221876289,0.00628941221876289,0.00628941221876289,0.00628941221876289,0.00628941221876289,0.00628941221876289,0.00628941221876289,0.00628941221876289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000:Q2",-0.518590418742271,-0.518590418742271,-0.518590418742271,-0.518590418742271,-0.518590418742271,-0.518590418742271,-0.518590418742271,-0.518590418742271,-0.518603253702388,-0.518603253702388,-0.518603253702388,-0.518603253702388,-0.518603253702388,-0.518603253702388,-0.518603253702388,-0.518603253702388,-0.537740517333773,-0.537740517333773,-0.537740517333773,-0.537740517333773,-0.502311118051857,-0.502311118051857,-0.502311118051857,-0.502311118051857,-0.502311118051857,-0.502311118051857,-0.502311118051857,-0.502311118051857,-0.502311118051857,-0.502311118051857,-0.502311118051857,-0.502311118051857,-0.502311118051857,-0.502311118051857,-0.502311118051857,-0.502311118051857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000:Q3",-0.0388695040912879,-0.0388695040912879,-0.0388695040912879,-0.0388695040912879,-0.0388695040912879,-0.0388695040912879,-0.0388695040912879,-0.0388695040912879,-0.0388562545593274,-0.0388562545593274,-0.0388562545593274,-0.0388562545593274,-0.0388562545593274,-0.0388562545593274,-0.0388562545593274,-0.0388562545593274,-0.0121344173404481,-0.0121344173404481,-0.0121344173404481,-0.0121344173404481,-0.0652166170906909,-0.0652166170906909,-0.0652166170906909,-0.0652166170906909,-0.0652166170906909,-0.0652166170906909,-0.0652166170906909,-0.0652166170906909,-0.0652166170906909,-0.0652166170906909,-0.0652166170906909,-0.0652166170906909,-0.0652166170906909,-0.0652166170906909,-0.0652166170906909,-0.0652166170906909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000:Q4",-0.077506727472354,-0.077506727472354,-0.077506727472354,-0.077506727472354,-0.077506727472354,-0.077506727472354,-0.077506727472354,-0.077506727472354,-0.0774854658192936,-0.0774854658192936,-0.0774854658192936,-0.0774854658192936,-0.0774854658192936,-0.0774854658192936,-0.0774854658192936,-0.0774854658192936,-0.0908172260999152,-0.0908172260999152,-0.0908172260999152,-0.0908172260999152,-0.0660492408094626,-0.0660492408094626,-0.0660492408094626,-0.0660492408094626,-0.0660492408094626,-0.0660492408094626,-0.0660492408094626,-0.0660492408094626,-0.0660492408094626,-0.0660492408094626,-0.0660492408094626,-0.0660492408094626,-0.0660492408094626,-0.0660492408094626,-0.0660492408094626,-0.0660492408094626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001:Q1",-0.437198262910776,-0.437198262910776,-0.437198262910776,-0.437198262910776,-0.437198262910776,-0.437198262910776,-0.437198262910776,-0.437198262910776,-0.437211396318382,-0.437211396318382,-0.437211396318382,-0.437211396318382,-0.437211396318382,-0.437211396318382,-0.437211396318382,-0.437211396318382,-0.482262015665924,-0.482262015665924,-0.482262015665924,-0.482262015665924,-0.417452030711374,-0.417452030711374,-0.417452030711374,-0.417452030711374,-0.417452030711374,-0.417452030711374,-0.417452030711374,-0.417452030711374,-0.417452030711374,-0.417452030711374,-0.417452030711374,-0.417452030711374,-0.417452030711374,-0.417452030711374,-0.417452030711374,-0.417452030711374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001:Q2",-0.0601112034605222,-0.0601112034605222,-0.0601112034605222,-0.0601112034605222,-0.0601112034605222,-0.0601112034605222,-0.0601112034605222,-0.0601112034605222,-0.0601249866425846,-0.0601249866425846,-0.0601249866425846,-0.0601249866425846,-0.0601249866425846,-0.0601249866425846,-0.0601249866425846,-0.0601249866425846,-0.126728448130287,-0.126728448130287,-0.126728448130287,-0.126728448130287,-0.209690407279872,-0.209690407279872,-0.209690407279872,-0.209690407279872,-0.209690407279872,-0.209690407279872,-0.209690407279872,-0.209690407279872,-0.209690407279872,-0.209690407279872,-0.209690407279872,-0.209690407279872,-0.209690407279872,-0.209690407279872,-0.209690407279872,-0.209690407279872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001:Q3",0.0728139053109089,0.0728139053109089,0.0728139053109089,0.0728139053109089,0.0728139053109089,0.0728139053109089,0.0728139053109089,0.0728139053109089,0.0728084830285525,0.0728084830285525,0.0728084830285525,0.0728084830285525,0.0728084830285525,0.0728084830285525,0.0728084830285525,0.0728084830285525,0.0744136587833566,0.0744136587833566,0.0744136587833566,0.0744136587833566,0.120202917081969,0.120202917081969,0.120202917081969,0.120202917081969,0.120202917081969,0.120202917081969,0.120202917081969,0.120202917081969,0.120202917081969,0.120202917081969,0.120202917081969,0.120202917081969,0.120202917081969,0.120202917081969,0.120202917081969,0.120202917081969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001:Q4",1.13394397251856,1.13394397251856,1.13394397251856,1.13394397251856,1.13394397251856,1.13394397251856,1.13394397251856,1.13394397251856,1.13391974745518,1.13391974745518,1.13391974745518,1.13391974745518,1.13391974745518,1.13391974745518,1.13391974745518,1.13391974745518,1.14685764993254,1.14685764993254,1.14685764993254,1.14685764993254,1.1714246618908,1.1714246618908,1.1714246618908,1.1714246618908,1.1714246618908,1.1714246618908,1.1714246618908,1.1714246618908,1.1714246618908,1.1714246618908,1.1714246618908,1.1714246618908,1.1714246618908,1.1714246618908,1.1714246618908,1.1714246618908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2002:Q1",-1.23593173930274,-1.23593173930274,-1.23593173930274,-1.23593173930274,-1.23593173930274,-1.23593173930274,-1.23593173930274,-1.23593173930274,-1.23593756509184,-1.23593756509184,-1.23593756509184,-1.23593756509184,-1.23593756509184,-1.23593756509184,-1.23593756509184,-1.23593756509184,-1.16576629299541,-1.16576629299541,-1.16576629299541,-1.16576629299541,-1.24245537115595,-1.24245537115595,-1.24245537115595,-1.24245537115595,-1.24245537115595,-1.24245537115595,-1.24245537115595,-1.24245537115595,-1.24245537115595,-1.24245537115595,-1.24245537115595,-1.24245537115595,-1.24245537115595,-1.24245537115595,-1.24245537115595,-1.24245537115595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2002:Q2",0.152247261875083,0.152247261875083,0.152247261875083,0.152247261875083,0.152247261875083,0.152247261875083,0.152247261875083,0.152247261875083,0.152305181023316,0.152305181023316,0.152305181023316,0.152305181023316,0.152305181023316,0.152305181023316,0.152305181023316,0.152305181023316,0.186138833173999,0.186138833173999,0.186138833173999,0.186138833173999,0.188189307965914,0.188189307965914,0.188189307965914,0.188189307965914,0.188189307965914,0.188189307965914,0.188189307965914,0.188189307965914,0.188189307965914,0.188189307965914,0.188189307965914,0.188189307965914,0.188189307965914,0.188189307965914,0.188189307965914,0.188189307965914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2002:Q3",0.131886074532517,0.131886074532517,0.131886074532517,0.131886074532517,0.131886074532517,0.131886074532517,0.131886074532517,0.131886074532517,0.131934728563721,0.131934728563721,0.131934728563721,0.131934728563721,0.131934728563721,0.131934728563721,0.131934728563721,0.131934728563721,0.151378643900735,0.151378643900735,0.151378643900735,0.151378643900735,0.161211850878296,0.161211850878296,0.161211850878296,0.161211850878296,0.161211850878296,0.161211850878296,0.161211850878296,0.161211850878296,0.161211850878296,0.161211850878296,0.161211850878296,0.161211850878296,0.161211850878296,0.161211850878296,0.161211850878296,0.161211850878296,0.18110498668662,0.18110498668662,0.18110498668662,0.18110498668662,0.18110498668662,0.18110498668662,0.18110498668662,0.18110498668662,0.18110498668662,0.18110498668662,0.18110498668662,0.18110498668662,0.163699348484236,0.163699348484236,0.163699348484236,0.163699348484236,0.163699348484236,0.163699348484236,0.163699348484236,0.163699348484236,0.163699348484236,NA,NA
"2002:Q4",-0.29472397357857,-0.29472397357857,-0.29472397357857,-0.29472397357857,-0.29472397357857,-0.29472397357857,-0.29472397357857,-0.29472397357857,-0.294667701919948,-0.294667701919948,-0.294667701919948,-0.294667701919948,-0.294667701919948,-0.294667701919948,-0.294667701919948,-0.294667701919948,-0.256264154335639,-0.256264154335639,-0.256264154335639,-0.256264154335639,-0.125113323335846,-0.125113323335846,-0.125113323335846,-0.125113323335846,-0.125113323335846,-0.125113323335846,-0.125113323335846,-0.125113323335846,-0.125113323335846,-0.125113323335846,-0.125113323335846,-0.125113323335846,-0.125113323335846,-0.125113323335846,-0.125113323335846,-0.125113323335846,-0.107473386366763,-0.107473386366763,-0.107473386366763,-0.107473386366763,-0.107473386366763,-0.107473386366763,-0.107473386366763,-0.107473386366763,-0.107473386366763,-0.107473386366763,-0.107473386366763,-0.107473386366763,-0.101193982080439,-0.101193982080439,-0.101193982080439,-0.101193982080439,-0.101193982080439,-0.101193982080439,-0.101193982080439,-0.101193982080439,-0.101193982080439,NA,NA
"2003:Q1",0.242111310045523,0.242111310045523,0.242111310045523,0.242111310045523,0.242111310045523,0.242111310045523,0.242111310045523,0.242111310045523,0.236348647856843,0.236348647856843,0.236348647856843,0.236348647856843,0.236348647856843,0.236348647856843,0.236348647856843,0.236348647856843,0.14622965101978,0.14622965101978,0.14622965101978,0.14622965101978,-0.0326488807496972,-0.0326488807496972,-0.0326488807496972,-0.0326488807496972,-0.0326488807496972,-0.0326488807496972,-0.0326488807496972,-0.0326488807496972,-0.0326488807496972,-0.0326488807496972,-0.0326488807496972,-0.0326488807496972,-0.0326488807496972,-0.0326488807496972,-0.0326488807496972,-0.0326488807496972,-0.0544586475861308,-0.0544586475861308,-0.0544586475861308,-0.0544586475861308,-0.0544586475861308,-0.0544586475861308,-0.0544586475861308,-0.0544586475861308,-0.0544586475861308,-0.0544586475861308,-0.0544586475861308,-0.0544586475861308,-0.0128391971419006,-0.0128391971419006,-0.0128391971419006,-0.0128391971419006,-0.0128391971419006,-0.0128391971419006,-0.0128391971419006,-0.0128391971419006,-0.0128391971419006,NA,NA
"2003:Q2",0.378279642816892,0.378279642816892,0.378279642816892,0.378279642816892,0.378279642816892,0.378279642816892,0.378279642816892,0.378279642816892,0.44880884529892,0.44880884529892,0.44880884529892,0.44880884529892,0.44880884529892,0.44880884529892,0.44880884529892,0.44880884529892,0.601423504214083,0.601423504214083,0.601423504214083,0.601423504214083,0.648790737414551,0.648790737414551,0.648790737414551,0.648790737414551,0.648790737414551,0.648790737414551,0.648790737414551,0.648790737414551,0.648790737414551,0.648790737414551,0.648790737414551,0.648790737414551,0.648790737414551,0.648790737414551,0.648790737414551,0.648790737414551,0.619270026007079,0.619270026007079,0.619270026007079,0.619270026007079,0.619270026007079,0.619270026007079,0.619270026007079,0.619270026007079,0.619270026007079,0.619270026007079,0.619270026007079,0.619270026007079,0.618881510811597,0.618881510811597,0.618881510811597,0.618881510811597,0.618881510811597,0.618881510811597,0.618881510811597,0.618881510811597,0.618881510811597,NA,NA
"2003:Q3",0.515256472846204,0.515256472846204,0.515256472846204,0.515256472846204,0.515256472846204,0.515256472846204,0.515256472846204,0.515256472846204,0.401210280215025,0.401210280215025,0.401210280215025,0.401210280215025,0.401210280215025,0.401210280215025,0.401210280215025,0.401210280215025,0.363253570102984,0.363253570102984,0.363253570102984,0.363253570102984,0.394025459684144,0.394025459684144,0.394025459684144,0.394025459684144,0.394025459684144,0.394025459684144,0.394025459684144,0.394025459684144,0.394025459684144,0.394025459684144,0.394025459684144,0.394025459684144,0.394025459684144,0.394025459684144,0.394025459684144,0.394025459684144,0.39003874820196,0.39003874820196,0.39003874820196,0.39003874820196,0.39003874820196,0.39003874820196,0.39003874820196,0.39003874820196,0.39003874820196,0.39003874820196,0.39003874820196,0.39003874820196,0.314115313452845,0.314115313452845,0.314115313452845,0.314115313452845,0.314115313452845,0.314115313452845,0.314115313452845,0.314115313452845,0.314115313452845,NA,NA
"2003:Q4",-0.85482575984166,-0.85482575984166,-0.85482575984166,-0.85482575984166,-0.85482575984166,-0.85482575984166,-0.85482575984166,-0.85482575984166,-0.816489265767828,-0.816489265767828,-0.816489265767828,-0.816489265767828,-0.816489265767828,-0.816489265767828,-0.816489265767828,-0.816489265767828,-0.718668843038373,-0.718668843038373,-0.718668843038373,-0.718668843038373,-0.701369604254687,-0.701369604254687,-0.701369604254687,-0.701369604254687,-0.701369604254687,-0.701369604254687,-0.701369604254687,-0.701369604254687,-0.701369604254687,-0.701369604254687,-0.701369604254687,-0.701369604254687,-0.701369604254687,-0.701369604254687,-0.701369604254687,-0.701369604254687,-0.776125113378789,-0.776125113378789,-0.776125113378789,-0.776125113378789,-0.776125113378789,-0.776125113378789,-0.776125113378789,-0.776125113378789,-0.776125113378789,-0.776125113378789,-0.776125113378789,-0.776125113378789,-0.712038630614842,-0.712038630614842,-0.712038630614842,-0.712038630614842,-0.712038630614842,-0.712038630614842,-0.712038630614842,-0.712038630614842,-0.712038630614842,NA,NA
"2004:Q1",0.388338699138835,0.388338699138835,0.388338699138835,0.388338699138835,0.388338699138835,0.388338699138835,0.388338699138835,0.388338699138835,0.326044900485911,0.326044900485911,0.326044900485911,0.326044900485911,0.326044900485911,0.326044900485911,0.326044900485911,0.326044900485911,0.249206702230964,0.249206702230964,0.249206702230964,0.249206702230964,0.160575096247584,0.160575096247584,0.160575096247584,0.160575096247584,0.160575096247584,0.160575096247584,0.160575096247584,0.160575096247584,0.160575096247584,0.160575096247584,0.160575096247584,0.160575096247584,0.160575096247584,0.160575096247584,0.160575096247584,0.160575096247584,0.176993713672324,0.176993713672324,0.176993713672324,0.176993713672324,0.176993713672324,0.176993713672324,0.176993713672324,0.176993713672324,0.176993713672324,0.176993713672324,0.176993713672324,0.176993713672324,0.209781911242324,0.209781911242324,0.209781911242324,0.209781911242324,0.209781911242324,0.209781911242324,0.209781911242324,0.209781911242324,0.209781911242324,NA,NA
"2004:Q2",-0.387168355923428,-0.387168355923428,-0.387168355923428,-0.387168355923428,-0.387168355923428,-0.387168355923428,-0.387168355923428,-0.387168355923428,-0.412125782406569,-0.412125782406569,-0.412125782406569,-0.412125782406569,-0.412125782406569,-0.412125782406569,-0.412125782406569,-0.412125782406569,-0.361947965731524,-0.361947965731524,-0.361947965731524,-0.361947965731524,-0.277324961941972,-0.277324961941972,-0.277324961941972,-0.277324961941972,-0.277324961941972,-0.277324961941972,-0.277324961941972,-0.277324961941972,-0.277324961941972,-0.277324961941972,-0.277324961941972,-0.277324961941972,-0.277324961941972,-0.277324961941972,-0.277324961941972,-0.277324961941972,-0.229627530885601,-0.229627530885601,-0.229627530885601,-0.229627530885601,-0.229627530885601,-0.229627530885601,-0.229627530885601,-0.229627530885601,-0.229627530885601,-0.229627530885601,-0.229627530885601,-0.229627530885601,-0.351106335606843,-0.351106335606843,-0.351106335606843,-0.351106335606843,-0.351106335606843,-0.351106335606843,-0.351106335606843,-0.351106335606843,-0.351106335606843,NA,NA
"2004:Q3",0.311283135545715,0.311283135545715,0.311283135545715,0.311283135545715,0.311283135545715,0.311283135545715,0.311283135545715,0.311283135545715,0.433764654943936,0.433764654943936,0.433764654943936,0.433764654943936,0.433764654943936,0.433764654943936,0.433764654943936,0.433764654943936,0.337705971157121,0.337705971157121,0.337705971157121,0.337705971157121,0.310501310724831,0.310501310724831,0.310501310724831,0.310501310724831,0.310501310724831,0.310501310724831,0.310501310724831,0.310501310724831,0.310501310724831,0.310501310724831,0.310501310724831,0.310501310724831,0.310501310724831,0.310501310724831,0.310501310724831,0.310501310724831,0.46639492439482,0.46639492439482,0.46639492439482,0.46639492439482,0.46639492439482,0.46639492439482,0.46639492439482,0.46639492439482,0.46639492439482,0.46639492439482,0.46639492439482,0.46639492439482,0.614247800185197,0.614247800185197,0.614247800185197,0.614247800185197,0.614247800185197,0.614247800185197,0.614247800185197,0.614247800185197,0.614247800185197,NA,NA
"2004:Q4",0.271210745588313,0.271210745588313,0.271210745588313,0.271210745588313,0.271210745588313,0.271210745588313,0.271210745588313,0.271210745588313,0.188597217676012,0.188597217676012,0.188597217676012,0.188597217676012,0.188597217676012,0.188597217676012,0.188597217676012,0.188597217676012,0.0760498409514199,0.0760498409514199,0.0760498409514199,0.0760498409514199,0.06495467967369,0.06495467967369,0.06495467967369,0.06495467967369,0.06495467967369,0.06495467967369,0.06495467967369,0.06495467967369,0.06495467967369,0.06495467967369,0.06495467967369,0.06495467967369,0.06495467967369,0.06495467967369,0.06495467967369,0.06495467967369,0.0369996300516817,0.0369996300516817,0.0369996300516817,0.0369996300516817,0.0369996300516817,0.0369996300516817,0.0369996300516817,0.0369996300516817,0.0369996300516817,0.0369996300516817,0.0369996300516817,0.0369996300516817,0.0110877549591493,0.0110877549591493,0.0110877549591493,0.0110877549591493,0.0110877549591493,0.0110877549591493,0.0110877549591493,0.0110877549591493,0.0110877549591493,NA,NA
"2005:Q1",-0.339499355354711,-0.339499355354711,-0.339499355354711,-0.339499355354711,-0.339499355354711,-0.339499355354711,-0.339499355354711,-0.339499355354711,-0.14118673750918,-0.14118673750918,-0.14118673750918,-0.14118673750918,-0.14118673750918,-0.14118673750918,-0.14118673750918,-0.14118673750918,-0.149931456948593,-0.149931456948593,-0.149931456948593,-0.149931456948593,-0.184922039594859,-0.184922039594859,-0.184922039594859,-0.184922039594859,-0.184922039594859,-0.184922039594859,-0.184922039594859,-0.184922039594859,-0.184922039594859,-0.184922039594859,-0.184922039594859,-0.184922039594859,-0.184922039594859,-0.184922039594859,-0.184922039594859,-0.184922039594859,-0.48010556648368,-0.48010556648368,-0.48010556648368,-0.48010556648368,-0.48010556648368,-0.48010556648368,-0.48010556648368,-0.48010556648368,-0.48010556648368,-0.48010556648368,-0.48010556648368,-0.48010556648368,-0.471324778493454,-0.471324778493454,-0.471324778493454,-0.471324778493454,-0.471324778493454,-0.471324778493454,-0.471324778493454,-0.471324778493454,-0.471324778493454,NA,NA
"2005:Q2",0.160126432080432,0.160126432080432,0.160126432080432,0.160126432080432,0.160126432080432,0.160126432080432,0.160126432080432,0.160126432080432,-0.000564942179259731,-0.000564942179259731,-0.000564942179259731,-0.000564942179259731,-0.000564942179259731,-0.000564942179259731,-0.000564942179259731,-0.000564942179259731,0.0997552142703029,0.0997552142703029,0.0997552142703029,0.0997552142703029,0.181498643406819,0.181498643406819,0.181498643406819,0.181498643406819,0.181498643406819,0.181498643406819,0.181498643406819,0.181498643406819,0.181498643406819,0.181498643406819,0.181498643406819,0.181498643406819,0.181498643406819,0.181498643406819,0.181498643406819,0.181498643406819,0.425135624726636,0.425135624726636,0.425135624726636,0.425135624726636,0.425135624726636,0.425135624726636,0.425135624726636,0.425135624726636,0.425135624726636,0.425135624726636,0.425135624726636,0.425135624726636,0.345953982919234,0.345953982919234,0.345953982919234,0.345953982919234,0.345953982919234,0.345953982919234,0.345953982919234,0.345953982919234,0.345953982919234,NA,NA
"2005:Q3",-0.242648048944005,-0.242648048944005,-0.242648048944005,-0.242648048944005,-0.242648048944005,-0.242648048944005,-0.242648048944005,-0.242648048944005,-0.229497082985297,-0.229497082985297,-0.229497082985297,-0.229497082985297,-0.229497082985297,-0.229497082985297,-0.229497082985297,-0.229497082985297,-0.254034425523919,-0.254034425523919,-0.254034425523919,-0.254034425523919,-0.267738214249569,-0.267738214249569,-0.267738214249569,-0.267738214249569,-0.267738214249569,-0.267738214249569,-0.267738214249569,-0.267738214249569,-0.267738214249569,-0.267738214249569,-0.267738214249569,-0.267738214249569,-0.267738214249569,-0.267738214249569,-0.267738214249569,-0.267738214249569,-0.134426761033879,-0.134426761033879,-0.134426761033879,-0.134426761033879,-0.134426761033879,-0.134426761033879,-0.134426761033879,-0.134426761033879,-0.134426761033879,-0.134426761033879,-0.134426761033879,-0.134426761033879,-0.250940283762091,-0.250940283762091,-0.250940283762091,-0.250940283762091,-0.250940283762091,-0.250940283762091,-0.250940283762091,-0.250940283762091,-0.250940283762091,NA,NA
"2005:Q4",-0.515008895518676,-0.515008895518676,-0.515008895518676,-0.515008895518676,-0.515008895518676,-0.515008895518676,-0.515008895518676,-0.515008895518676,-0.59401434985844,-0.59401434985844,-0.59401434985844,-0.59401434985844,-0.59401434985844,-0.59401434985844,-0.59401434985844,-0.59401434985844,-0.492193266803653,-0.492193266803653,-0.492193266803653,-0.492193266803653,-0.518921317521581,-0.518921317521581,-0.518921317521581,-0.518921317521581,-0.518921317521581,-0.518921317521581,-0.518921317521581,-0.518921317521581,-0.518921317521581,-0.518921317521581,-0.518921317521581,-0.518921317521581,-0.518921317521581,-0.518921317521581,-0.518921317521581,-0.518921317521581,-0.792373542481783,-0.792373542481783,-0.792373542481783,-0.792373542481783,-0.792373542481783,-0.792373542481783,-0.792373542481783,-0.792373542481783,-0.792373542481783,-0.792373542481783,-0.792373542481783,-0.792373542481783,-0.76418979270052,-0.76418979270052,-0.76418979270052,-0.76418979270052,-0.76418979270052,-0.76418979270052,-0.76418979270052,-0.76418979270052,-0.76418979270052,NA,NA
"2006:Q1",0.830901741513124,0.830901741513124,0.830901741513124,0.830901741513124,0.830901741513124,0.830901741513124,0.830901741513124,0.830901741513124,0.877144739367708,0.877144739367708,0.877144739367708,0.877144739367708,0.877144739367708,0.877144739367708,0.877144739367708,0.877144739367708,0.786763207497465,0.786763207497465,0.786763207497465,0.786763207497465,0.785211871934521,0.785211871934521,0.785211871934521,0.785211871934521,0.785211871934521,0.785211871934521,0.785211871934521,0.785211871934521,0.785211871934521,0.785211871934521,0.785211871934521,0.785211871934521,0.785211871934521,0.785211871934521,0.785211871934521,0.785211871934521,0.880252311011098,0.880252311011098,0.880252311011098,0.880252311011098,0.880252311011098,0.880252311011098,0.880252311011098,0.880252311011098,0.880252311011098,0.880252311011098,0.880252311011098,0.880252311011098,0.970247069480301,0.970247069480301,0.970247069480301,0.970247069480301,0.970247069480301,0.970247069480301,0.970247069480301,0.970247069480301,0.970247069480301,NA,NA
