"DATE","REX65Q4","REX66Q1","REX66Q2","REX66Q3","REX66Q4","REX67Q1","REX67Q2","REX67Q3","REX67Q4","REX68Q1","REX68Q2","REX68Q3","REX68Q4","REX69Q1","REX69Q2","REX69Q3","REX69Q4","REX70Q1","REX70Q2","REX70Q3","REX70Q4","REX71Q1","REX71Q2","REX71Q3","REX71Q4","REX72Q1","REX72Q2","REX72Q3","REX72Q4","REX73Q1","REX73Q2","REX73Q3","REX73Q4","REX74Q1","REX74Q2","REX74Q3","REX74Q4","REX75Q1","REX75Q2","REX75Q3","REX75Q4","REX76Q1","REX76Q2","REX76Q3","REX76Q4","REX77Q1","REX77Q2","REX77Q3","REX77Q4","REX78Q1","REX78Q2","REX78Q3","REX78Q4","REX79Q1","REX79Q2","REX79Q3","REX79Q4","REX80Q1","REX80Q2","REX80Q3","REX80Q4","REX81Q1","REX81Q2","REX81Q3","REX81Q4","REX82Q1","REX82Q2","REX82Q3","REX82Q4","REX83Q1","REX83Q2","REX83Q3","REX83Q4","REX84Q1","REX84Q2","REX84Q3","REX84Q4","REX85Q1","REX85Q2","REX85Q3","REX85Q4","REX86Q1","REX86Q2","REX86Q3","REX86Q4","REX87Q1","REX87Q2","REX87Q3","REX87Q4","REX88Q1","REX88Q2","REX88Q3","REX88Q4","REX89Q1","REX89Q2","REX89Q3","REX89Q4","REX90Q1","REX90Q2","REX90Q3","REX90Q4","REX91Q1","REX91Q2","REX91Q3","REX91Q4","REX92Q1","REX92Q2","REX92Q3","REX92Q4","REX93Q1","REX93Q2","REX93Q3","REX93Q4","REX94Q1","REX94Q2","REX94Q3","REX94Q4","REX95Q1","REX95Q2","REX95Q3","REX95Q4","REX96Q1","REX96Q2","REX96Q3","REX96Q4","REX97Q1","REX97Q2","REX97Q3","REX97Q4","REX98Q1","REX98Q2","REX98Q3","REX98Q4","REX99Q1","REX99Q2","REX99Q3","REX99Q4","REX00Q1","REX00Q2","REX00Q3","REX00Q4","REX01Q1","REX01Q2","REX01Q3","REX01Q4","REX02Q1","REX02Q2","REX02Q3","REX02Q4","REX03Q1","REX03Q2","REX03Q3","REX03Q4","REX04Q1","REX04Q2","REX04Q3","REX04Q4","REX05Q1","REX05Q2","REX05Q3","REX05Q4","REX06Q1","REX06Q2","REX06Q3","REX06Q4","REX07Q1","REX07Q2","REX07Q3","REX07Q4","REX08Q1","REX08Q2","REX08Q3","REX08Q4","REX09Q1","REX09Q2","REX09Q3","REX09Q4","REX10Q1","REX10Q2","REX10Q3","REX10Q4","REX11Q1","REX11Q2","REX11Q3","REX11Q4","REX12Q1","REX12Q2","REX12Q3","REX12Q4","REX13Q1","REX13Q2","REX13Q3","REX13Q4","REX14Q1","REX14Q2","REX14Q3","REX14Q4","REX15Q1","REX15Q2","REX15Q3","REX15Q4","REX16Q1","REX16Q2","REX16Q3","REX16Q4","REX17Q1","REX17Q2","REX17Q3","REX17Q4","REX18Q1","REX18Q2","REX18Q3","REX18Q4","REX19Q1","REX19Q2","REX19Q3","REX19Q4","REX20Q1","REX20Q2","REX20Q3","REX20Q4","REX21Q1","REX21Q2","REX21Q3","REX21Q4","REX22Q1","REX22Q2","REX22Q3","REX22Q4","REX23Q1","REX23Q2","REX23Q3","REX23Q4","REX24Q1"
"1947:Q1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1947:Q2",1.70216875694309,1.70216875694309,1.70216875694309,1.70216875694309,1.70216875694309,1.70216875694309,1.70216875694309,1.70216875694309,1.70216875694309,1.70216875694309,1.70216875694309,1.70216875694309,1.70216875694309,1.70216875694309,1.70216875694309,1.70216875694309,1.70216875694309,1.70216875694309,1.70216875694309,1.70216875694309,1.70216875694309,1.70216875694309,1.70216875694309,1.70216875694309,1.70216875694309,1.70216875694309,1.70216875694309,1.70216875694309,1.70216875694309,1.70216875694309,1.70216875694309,1.70216875694309,1.70216875694309,1.70216875694309,1.70216875694309,1.70216875694309,1.70216875694309,1.70216875694309,1.70216875694309,1.70216875694309,1.70216875694309,1.92932029346786,1.92932029346786,1.92932029346786,1.92932029346786,1.92932029346786,1.92932029346786,1.92932029346786,1.92932029346786,1.92932029346786,1.92932029346786,1.92932029346786,1.92932029346786,1.92932029346786,1.92932029346786,1.92932029346786,1.92932029346786,1.92932029346786,1.92932029346786,1.92932029346786,1.92932029346786,2.1116923440923,2.1116923440923,2.1116923440923,2.1116923440923,2.1116923440923,2.1116923440923,2.1116923440923,2.1116923440923,2.1116923440923,2.1116923440923,2.1116923440923,2.1116923440923,2.1116923440923,2.1116923440923,2.1116923440923,2.1116923440923,2.1116923440923,2.1116923440923,2.1116923440923,2.1116923440923,2.00596696745352,2.00596696745352,2.00596696745352,2.00596696745352,2.00596696745352,2.00596696745352,2.00596696745352,2.00596696745352,2.00596696745352,2.00596696745352,2.00596696745352,2.00596696745352,2.00596696745352,2.00596696745352,2.00596696745352,2.00596696745352,2.00596696745352,2.00596696745352,2.00596696745352,2.00596696745352,2.00596696745352,2.00596696745352,2.00596696745352,2.00596696745352,NA,NA,NA,NA,3.43592080669355,3.43592080669355,3.43592080669355,3.43592080669355,3.43592080669355,3.43592080669355,3.43592080669355,3.43592080669355,3.43592080669355,3.43592080669355,3.43592080669355,3.43592080669355,NA,NA,NA,NA,NA,-0.251889301948349,-0.251889301948349,-0.251889301948349,-0.251889301948349,-0.251889301948349,-0.251889301948349,-0.251889301948349,-0.251889301948349,-0.251889301948349,-0.251889301948349,NA,NA,-1.121507082014,-1.121507082014,-1.121507082014,-1.121507082014,-1.121507082014,-1.121507082014,-1.121507082014,-1.121507082014,-1.121507082014,-1.121507082014,-1.121507082014,-1.121507082014,-1.121507082014,-1.121507082014,-1.121507082014,-1.02696666374564,-1.02696666374564,-1.02696666374564,-1.02696666374564,-1.02696666374564,-1.02696666374564,-1.02696666374564,-1.02696666374564,-1.02696666374564,-1.02696666374564,-1.02696666374564,-1.02696666374564,-1.02696666374564,-1.02696666374564,-1.02696666374564,-1.02696666374564,-1.02696666374564,-1.02696666374564,-1.02696666374564,-1.02696666374564,-1.02696666374564,-1.02696666374564,-1.29795332493519,-1.29795332493519,-1.29795332493519,-1.29795332493519,-1.29795332493519,-1.29795332493519,-1.29795332493519,-1.29795332493519,-1.18065125869888,-1.18065125869888,-1.18065125869888,-1.18065125869888,-1.18065125869888,-1.18065125869888,-1.18065125869888,-1.18065125869888,-1.33187318402817,-1.33187318402817,-1.33187318402817,-1.33187318402817,-1.32745312086957,-1.32745312086957,-1.32745312086957,-1.32745312086957,-1.32745312086957,-1.32745312086957,-1.32745312086957,-1.32745312086957,-1.32745312086957,-1.32745312086957,-1.32745312086957,-1.32745312086957,-1.32745312086957,-1.32745312086957,-1.32745312086957,-1.32745312086957,-1.33815686958316,-1.33815686958316,-1.33815686958316,-1.33815686958316,-1.33815686958316,-1.33815686958316,-1.33815686958316,-1.33815686958316,-1.33815686958316,-1.33815686958316,-1.33815686958316,-1.33815686958316,-1.23712918025474,-1.23712918025474,-1.23712918025474,-1.23712918025474,-1.23712918025474,-1.23712918025474,-1.23712918025474,-1.23712918025474,-1.23712918025474,-1.28757143600451,-1.28757143600451
"1947:Q3",-3.43381375808915,-3.43381375808915,-3.43381375808915,-3.43381375808915,-3.43381375808915,-3.43381375808915,-3.43381375808915,-3.43381375808915,-3.43381375808915,-3.43381375808915,-3.43381375808915,-3.43381375808915,-3.43381375808915,-3.43381375808915,-3.43381375808915,-3.43381375808915,-3.43381375808915,-3.43381375808915,-3.43381375808915,-3.43381375808915,-3.43381375808915,-3.43381375808915,-3.43381375808915,-3.43381375808915,-3.43381375808915,-3.43381375808915,-3.43381375808915,-3.43381375808915,-3.43381375808915,-3.43381375808915,-3.43381375808915,-3.43381375808915,-3.43381375808915,-3.43381375808915,-3.43381375808915,-3.43381375808915,-3.43381375808915,-3.43381375808915,-3.43381375808915,-3.43381375808915,-3.43381375808915,-2.25452383210563,-2.25452383210563,-2.25452383210563,-2.25452383210563,-2.25452383210563,-2.25452383210563,-2.25452383210563,-2.25452383210563,-2.25452383210563,-2.25452383210563,-2.25452383210563,-2.25452383210563,-2.25452383210563,-2.25452383210563,-2.25452383210563,-2.25452383210563,-2.25452383210563,-2.25452383210563,-2.25452383210563,-2.25452383210563,-2.1116923440923,-2.1116923440923,-2.1116923440923,-2.1116923440923,-2.1116923440923,-2.1116923440923,-2.1116923440923,-2.1116923440923,-2.1116923440923,-2.1116923440923,-2.1116923440923,-2.1116923440923,-2.1116923440923,-2.1116923440923,-2.1116923440923,-2.1116923440923,-2.1116923440923,-2.1116923440923,-2.1116923440923,-2.1116923440923,-2.00596696745352,-2.00596696745352,-2.00596696745352,-2.00596696745352,-2.00596696745352,-2.00596696745352,-2.00596696745352,-2.00596696745352,-2.00596696745352,-2.00596696745352,-2.00596696745352,-2.00596696745352,-2.00596696745352,-2.00596696745352,-2.00596696745352,-2.00596696745352,-2.00596696745352,-2.00596696745352,-2.00596696745352,-2.00596696745352,-2.00596696745352,-2.00596696745352,-2.00596696745352,-2.00596696745352,NA,NA,NA,NA,-2.68964868653461,-2.68964868653461,-2.68964868653461,-2.68964868653461,-2.68964868653461,-2.68964868653461,-2.68964868653461,-2.68964868653461,-2.68964868653461,-2.68964868653461,-2.68964868653461,-2.68964868653461,NA,NA,NA,NA,NA,-4.77818454553152,-4.77818454553152,-4.77818454553152,-4.77818454553152,-4.77818454553152,-4.77818454553152,-4.77818454553152,-4.77818454553152,-4.77818454553152,-4.77818454553152,NA,NA,-5.01068200541788,-5.01068200541788,-5.01068200541788,-5.01068200541788,-5.01068200541788,-5.01068200541788,-5.01068200541788,-5.01068200541788,-5.01068200541788,-5.01068200541788,-5.01068200541788,-5.01068200541788,-5.01068200541788,-5.01068200541788,-5.01068200541788,-5.027513716401,-5.027513716401,-5.027513716401,-5.027513716401,-5.027513716401,-5.027513716401,-5.027513716401,-5.027513716401,-5.027513716401,-5.027513716401,-5.027513716401,-5.027513716401,-5.027513716401,-5.027513716401,-5.027513716401,-5.027513716401,-5.027513716401,-5.027513716401,-5.027513716401,-5.027513716401,-5.027513716401,-5.027513716401,-5.11682865744003,-5.11682865744003,-5.11682865744003,-5.11682865744003,-5.11682865744003,-5.11682865744003,-5.11682865744003,-5.11682865744003,-5.24190684760528,-5.24190684760528,-5.24190684760528,-5.24190684760528,-5.24190684760528,-5.24190684760528,-5.24190684760528,-5.24190684760528,-5.15873687904929,-5.15873687904929,-5.15873687904929,-5.15873687904929,-5.14105208105207,-5.14105208105207,-5.14105208105207,-5.14105208105207,-5.14105208105207,-5.14105208105207,-5.14105208105207,-5.14105208105207,-5.14105208105207,-5.14105208105207,-5.14105208105207,-5.14105208105207,-5.14105208105207,-5.14105208105207,-5.14105208105207,-5.14105208105207,-5.21117366648554,-5.21117366648554,-5.21117366648554,-5.21117366648554,-5.21117366648554,-5.21117366648554,-5.21117366648554,-5.21117366648554,-5.21117366648554,-5.21117366648554,-5.21117366648554,-5.21117366648554,-5.21672293350237,-5.21672293350237,-5.21672293350237,-5.21672293350237,-5.21672293350237,-5.21672293350237,-5.21672293350237,-5.21672293350237,-5.21672293350237,-5.20893369610018,-5.20893369610018
"1947:Q4",-11.0712024415832,-11.0712024415832,-11.0712024415832,-11.0712024415832,-11.0712024415832,-11.0712024415832,-11.0712024415832,-11.0712024415832,-11.0712024415832,-11.0712024415832,-11.0712024415832,-11.0712024415832,-11.0712024415832,-11.0712024415832,-11.0712024415832,-11.0712024415832,-11.0712024415832,-11.0712024415832,-11.0712024415832,-11.0712024415832,-11.0712024415832,-11.0712024415832,-11.0712024415832,-11.0712024415832,-11.0712024415832,-11.0712024415832,-11.0712024415832,-11.0712024415832,-11.0712024415832,-11.0712024415832,-11.0712024415832,-11.0712024415832,-11.0712024415832,-11.0712024415832,-11.0712024415832,-11.0712024415832,-11.0712024415832,-11.0712024415832,-11.0712024415832,-11.0712024415832,-11.0712024415832,-10.2830241399859,-10.2830241399859,-10.2830241399859,-10.2830241399859,-10.2830241399859,-10.2830241399859,-10.2830241399859,-10.2830241399859,-10.2830241399859,-10.2830241399859,-10.2830241399859,-10.2830241399859,-10.2830241399859,-10.2830241399859,-10.2830241399859,-10.2830241399859,-10.2830241399859,-10.2830241399859,-10.2830241399859,-10.2830241399859,-9.59201218787391,-9.59201218787391,-9.59201218787391,-9.59201218787391,-9.59201218787391,-9.59201218787391,-9.59201218787391,-9.59201218787391,-9.59201218787391,-9.59201218787391,-9.59201218787391,-9.59201218787391,-9.59201218787391,-9.59201218787391,-9.59201218787391,-9.59201218787391,-9.59201218787391,-9.59201218787391,-9.59201218787391,-9.59201218787391,-10.0208929071576,-10.0208929071576,-10.0208929071576,-10.0208929071576,-10.0208929071576,-10.0208929071576,-10.0208929071576,-10.0208929071576,-10.0208929071576,-10.0208929071576,-10.0208929071576,-10.0208929071576,-10.0208929071576,-10.0208929071576,-10.0208929071576,-10.0208929071576,-10.0208929071576,-10.0208929071576,-10.0208929071576,-10.0208929071576,-10.0208929071576,-10.0208929071576,-10.0208929071576,-10.0208929071576,NA,NA,NA,NA,-10.7152013415274,-10.7152013415274,-10.7152013415274,-10.7152013415274,-10.7152013415274,-10.7152013415274,-10.7152013415274,-10.7152013415274,-10.7152013415274,-10.7152013415274,-10.7152013415274,-10.7152013415274,NA,NA,NA,NA,NA,-12.0763663794522,-12.0763663794522,-12.0763663794522,-12.0763663794522,-12.0763663794522,-12.0763663794522,-12.0763663794522,-12.0763663794522,-12.0763663794522,-12.0763663794522,NA,NA,-12.0256447750902,-12.0256447750902,-12.0256447750902,-12.0256447750902,-12.0256447750902,-12.0256447750902,-12.0256447750902,-12.0256447750902,-12.0256447750902,-12.0256447750902,-12.0256447750902,-12.0256447750902,-12.0256447750902,-12.0256447750902,-12.0256447750902,-12.1010762912906,-12.1010762912906,-12.1010762912906,-12.1010762912906,-12.1010762912906,-12.1010762912906,-12.1010762912906,-12.1010762912906,-12.1010762912906,-12.1010762912906,-12.1010762912906,-12.1010762912906,-12.1010762912906,-12.1010762912906,-12.1010762912906,-12.1010762912906,-12.1010762912906,-12.1010762912906,-12.1010762912906,-12.1010762912906,-12.1010762912906,-12.1010762912906,-12.07562011358,-12.07562011358,-12.07562011358,-12.07562011358,-12.07562011358,-12.07562011358,-12.07562011358,-12.07562011358,-12.0916852072555,-12.0916852072555,-12.0916852072555,-12.0916852072555,-12.0916852072555,-12.0916852072555,-12.0916852072555,-12.0916852072555,-12.1171121684469,-12.1171121684469,-12.1171121684469,-12.1171121684469,-12.0718171312146,-12.0718171312146,-12.0718171312146,-12.0718171312146,-12.0718171312146,-12.0718171312146,-12.0718171312146,-12.0718171312146,-12.0718171312146,-12.0718171312146,-12.0718171312146,-12.0718171312146,-12.0718171312146,-12.0718171312146,-12.0718171312146,-12.0718171312146,-12.0516024512453,-12.0516024512453,-12.0516024512453,-12.0516024512453,-12.0516024512453,-12.0516024512453,-12.0516024512453,-12.0516024512453,-12.0516024512453,-12.0516024512453,-12.0516024512453,-12.0516024512453,-12.0656011160109,-12.0656011160109,-12.0656011160109,-12.0656011160109,-12.0656011160109,-12.0656011160109,-12.0656011160109,-12.0656011160109,-12.0656011160109,-12.0773851814429,-12.0773851814429
"1948:Q1",-6.03197902335229,-6.03197902335229,-6.03197902335229,-6.03197902335229,-6.03197902335229,-6.03197902335229,-6.03197902335229,-6.03197902335229,-6.03197902335229,-6.03197902335229,-6.03197902335229,-6.03197902335229,-6.03197902335229,-6.03197902335229,-6.03197902335229,-6.03197902335229,-6.03197902335229,-6.03197902335229,-6.03197902335229,-6.03197902335229,-6.03197902335229,-6.03197902335229,-6.03197902335229,-6.03197902335229,-6.03197902335229,-6.03197902335229,-6.03197902335229,-6.03197902335229,-6.03197902335229,-6.03197902335229,-6.03197902335229,-6.03197902335229,-6.03197902335229,-6.03197902335229,-6.03197902335229,-6.03197902335229,-6.03197902335229,-6.03197902335229,-6.03197902335229,-6.03197902335229,-6.03197902335229,-6.33358751718105,-6.33358751718105,-6.33358751718105,-6.33358751718105,-6.33358751718105,-6.33358751718105,-6.33358751718105,-6.33358751718105,-6.33358751718105,-6.33358751718105,-6.33358751718105,-6.33358751718105,-6.33358751718105,-6.33358751718105,-6.33358751718105,-6.33358751718105,-6.33358751718105,-6.33358751718105,-6.33358751718105,-6.33358751718105,-5.51864155672908,-5.51864155672908,-5.51864155672908,-5.51864155672908,-5.51864155672908,-5.51864155672908,-5.51864155672908,-5.51864155672908,-5.51864155672908,-5.51864155672908,-5.51864155672908,-5.51864155672908,-5.51864155672908,-5.51864155672908,-5.51864155672908,-5.51864155672908,-5.51864155672908,-5.51864155672908,-5.51864155672908,-5.51864155672908,-5.97192347016229,-5.97192347016229,-5.97192347016229,-5.97192347016229,-5.97192347016229,-5.97192347016229,-5.97192347016229,-5.97192347016229,-5.97192347016229,-5.97192347016229,-5.97192347016229,-5.97192347016229,-5.97192347016229,-5.97192347016229,-5.97192347016229,-5.97192347016229,-5.97192347016229,-5.97192347016229,-5.97192347016229,-5.97192347016229,-5.97192347016229,-5.97192347016229,-5.97192347016229,-5.97192347016229,NA,NA,NA,NA,-10.0010865910585,-10.0010865910585,-10.0010865910585,-10.0010865910585,-10.0010865910585,-10.0010865910585,-10.0010865910585,-10.0010865910585,-10.0010865910585,-10.0010865910585,-10.0010865910585,-10.0010865910585,NA,NA,NA,NA,NA,-4.89394290402219,-4.89394290402219,-4.89394290402219,-4.89394290402219,-4.89394290402219,-4.89394290402219,-4.89394290402219,-4.89394290402219,-4.89394290402219,-4.89394290402219,NA,NA,-4.71570259547667,-4.71570259547667,-4.71570259547667,-4.71570259547667,-4.71570259547667,-4.71570259547667,-4.71570259547667,-4.71570259547667,-4.71570259547667,-4.71570259547667,-4.71570259547667,-4.71570259547667,-4.71570259547667,-4.71570259547667,-4.71570259547667,-4.70306104889779,-4.70306104889779,-4.70306104889779,-4.70306104889779,-4.70306104889779,-4.70306104889779,-4.70306104889779,-4.70306104889779,-4.70306104889779,-4.70306104889779,-4.70306104889779,-4.70306104889779,-4.70306104889779,-4.70306104889779,-4.70306104889779,-4.70306104889779,-4.70306104889779,-4.70306104889779,-4.70306104889779,-4.70306104889779,-4.70306104889779,-4.70306104889779,-4.61842536198525,-4.61842536198525,-4.61842536198525,-4.61842536198525,-4.61842536198525,-4.61842536198525,-4.61842536198525,-4.61842536198525,-4.62510176507553,-4.62510176507553,-4.62510176507553,-4.62510176507553,-4.62510176507553,-4.62510176507553,-4.62510176507553,-4.62510176507553,-4.62038700788465,-4.62038700788465,-4.62038700788465,-4.62038700788465,-4.60162372867066,-4.60162372867066,-4.60162372867066,-4.60162372867066,-4.60162372867066,-4.60162372867066,-4.60162372867066,-4.60162372867066,-4.60162372867066,-4.60162372867066,-4.60162372867066,-4.60162372867066,-4.60162372867066,-4.60162372867066,-4.60162372867066,-4.60162372867066,-4.66373108083307,-4.66373108083307,-4.66373108083307,-4.66373108083307,-4.66373108083307,-4.66373108083307,-4.66373108083307,-4.66373108083307,-4.66373108083307,-4.66373108083307,-4.66373108083307,-4.66373108083307,-4.66961805256858,-4.66961805256858,-4.66961805256858,-4.66961805256858,-4.66961805256858,-4.66961805256858,-4.66961805256858,-4.66961805256858,-4.66961805256858,-4.59700110376557,-4.59700110376557
"1948:Q2",-8.65404563310563,-8.65404563310563,-8.65404563310563,-8.65404563310563,-8.65404563310563,-8.65404563310563,-8.65404563310563,-8.65404563310563,-8.65404563310563,-8.65404563310563,-8.65404563310563,-8.65404563310563,-8.65404563310563,-8.65404563310563,-8.65404563310563,-8.65404563310563,-8.65404563310563,-8.65404563310563,-8.65404563310563,-8.65404563310563,-8.65404563310563,-8.65404563310563,-8.65404563310563,-8.65404563310563,-8.65404563310563,-8.65404563310563,-8.65404563310563,-8.65404563310563,-8.65404563310563,-8.65404563310563,-8.65404563310563,-8.65404563310563,-8.65404563310563,-8.65404563310563,-8.65404563310563,-8.65404563310563,-8.65404563310563,-8.65404563310563,-8.65404563310563,-8.65404563310563,-8.65404563310563,-9.68498259899175,-9.68498259899175,-9.68498259899175,-9.68498259899175,-9.68498259899175,-9.68498259899175,-9.68498259899175,-9.68498259899175,-9.68498259899175,-9.68498259899175,-9.68498259899175,-9.68498259899175,-9.68498259899175,-9.68498259899175,-9.68498259899175,-9.68498259899175,-9.68498259899175,-9.68498259899175,-9.68498259899175,-9.68498259899175,-8.8947486016496,-8.8947486016496,-8.8947486016496,-8.8947486016496,-8.8947486016496,-8.8947486016496,-8.8947486016496,-8.8947486016496,-8.8947486016496,-8.8947486016496,-8.8947486016496,-8.8947486016496,-8.8947486016496,-8.8947486016496,-8.8947486016496,-8.8947486016496,-8.8947486016496,-8.8947486016496,-8.8947486016496,-8.8947486016496,-9.53101798043248,-9.53101798043248,-9.53101798043248,-9.53101798043248,-9.53101798043248,-9.53101798043248,-9.53101798043248,-9.53101798043248,-9.53101798043248,-9.53101798043248,-9.53101798043248,-9.53101798043248,-9.53101798043248,-9.53101798043248,-9.53101798043248,-9.53101798043248,-9.53101798043248,-9.53101798043248,-9.53101798043248,-9.53101798043248,-9.53101798043248,-9.53101798043248,-9.53101798043248,-9.53101798043248,NA,NA,NA,NA,-10.4344771537991,-10.4344771537991,-10.4344771537991,-10.4344771537991,-10.4344771537991,-10.4344771537991,-10.4344771537991,-10.4344771537991,-10.4344771537991,-10.4344771537991,-10.4344771537991,-10.4344771537991,NA,NA,NA,NA,NA,-10.049601683669,-10.049601683669,-10.049601683669,-10.049601683669,-10.049601683669,-10.049601683669,-10.049601683669,-10.049601683669,-10.049601683669,-10.049601683669,NA,NA,-9.98375468380495,-9.98375468380495,-9.98375468380495,-9.98375468380495,-9.98375468380495,-9.98375468380495,-9.98375468380495,-9.98375468380495,-9.98375468380495,-9.98375468380495,-9.98375468380495,-9.98375468380495,-9.98375468380495,-9.98375468380495,-9.98375468380495,-9.94922672893939,-9.94922672893939,-9.94922672893939,-9.94922672893939,-9.94922672893939,-9.94922672893939,-9.94922672893939,-9.94922672893939,-9.94922672893939,-9.94922672893939,-9.94922672893939,-9.94922672893939,-9.94922672893939,-9.94922672893939,-9.94922672893939,-9.94922672893939,-9.94922672893939,-9.94922672893939,-9.94922672893939,-9.94922672893939,-9.94922672893939,-9.94922672893939,-9.93063369760634,-9.93063369760634,-9.93063369760634,-9.93063369760634,-9.93063369760634,-9.93063369760634,-9.93063369760634,-9.93063369760634,-9.78281401067527,-9.78281401067527,-9.78281401067527,-9.78281401067527,-9.78281401067527,-9.78281401067527,-9.78281401067527,-9.78281401067527,-9.78167957943938,-9.78167957943938,-9.78167957943938,-9.78167957943938,-9.8917787435628,-9.8917787435628,-9.8917787435628,-9.8917787435628,-9.8917787435628,-9.8917787435628,-9.8917787435628,-9.8917787435628,-9.8917787435628,-9.8917787435628,-9.8917787435628,-9.8917787435628,-9.8917787435628,-9.8917787435628,-9.8917787435628,-9.8917787435628,-9.75061375426822,-9.75061375426822,-9.75061375426822,-9.75061375426822,-9.75061375426822,-9.75061375426822,-9.75061375426822,-9.75061375426822,-9.75061375426822,-9.75061375426822,-9.75061375426822,-9.75061375426822,-9.76384695639156,-9.76384695639156,-9.76384695639156,-9.76384695639156,-9.76384695639156,-9.76384695639156,-9.76384695639156,-9.76384695639156,-9.76384695639156,-9.88109239207855,-9.88109239207855
