"DATE","P65Q4","P66Q1","P66Q2","P66Q3","P66Q4","P67Q1","P67Q2","P67Q3","P67Q4","P68Q1","P68Q2","P68Q3","P68Q4","P69Q1","P69Q2","P69Q3","P69Q4","P70Q1","P70Q2","P70Q3","P70Q4","P71Q1","P71Q2","P71Q3","P71Q4","P72Q1","P72Q2","P72Q3","P72Q4","P73Q1","P73Q2","P73Q3","P73Q4","P74Q1","P74Q2","P74Q3","P74Q4","P75Q1","P75Q2","P75Q3","P75Q4","P76Q1","P76Q2","P76Q3","P76Q4","P77Q1","P77Q2","P77Q3","P77Q4","P78Q1","P78Q2","P78Q3","P78Q4","P79Q1","P79Q2","P79Q3","P79Q4","P80Q1","P80Q2","P80Q3","P80Q4","P81Q1","P81Q2","P81Q3","P81Q4","P82Q1","P82Q2","P82Q3","P82Q4","P83Q1","P83Q2","P83Q3","P83Q4","P84Q1","P84Q2","P84Q3","P84Q4","P85Q1","P85Q2","P85Q3","P85Q4","P86Q1","P86Q2","P86Q3","P86Q4","P87Q1","P87Q2","P87Q3","P87Q4","P88Q1","P88Q2","P88Q3","P88Q4","P89Q1","P89Q2","P89Q3","P89Q4","P90Q1","P90Q2","P90Q3","P90Q4","P91Q1","P91Q2","P91Q3","P91Q4","P92Q1","P92Q2","P92Q3","P92Q4","P93Q1","P93Q2","P93Q3","P93Q4","P94Q1","P94Q2","P94Q3","P94Q4","P95Q1","P95Q2","P95Q3","P95Q4","P96Q1","P96Q2","P96Q3","P96Q4","P97Q1","P97Q2","P97Q3","P97Q4","P98Q1","P98Q2","P98Q3","P98Q4","P99Q1","P99Q2","P99Q3","P99Q4","P00Q1","P00Q2","P00Q3","P00Q4","P01Q1","P01Q2","P01Q3","P01Q4","P02Q1","P02Q2","P02Q3","P02Q4","P03Q1","P03Q2","P03Q3","P03Q4","P04Q1","P04Q2","P04Q3","P04Q4","P05Q1","P05Q2","P05Q3","P05Q4","P06Q1","P06Q2","P06Q3","P06Q4","P07Q1","P07Q2","P07Q3","P07Q4","P08Q1","P08Q2","P08Q3","P08Q4","P09Q1","P09Q2","P09Q3","P09Q4","P10Q1","P10Q2","P10Q3","P10Q4","P11Q1","P11Q2","P11Q3","P11Q4","P12Q1","P12Q2","P12Q3","P12Q4","P13Q1","P13Q2","P13Q3","P13Q4","P14Q1","P14Q2","P14Q3","P14Q4","P15Q1","P15Q2","P15Q3","P15Q4","P16Q1","P16Q2","P16Q3","P16Q4","P17Q1","P17Q2","P17Q3","P17Q4","P18Q1","P18Q2","P18Q3","P18Q4","P19Q1","P19Q2","P19Q3","P19Q4","P20Q1","P20Q2","P20Q3","P20Q4","P21Q1","P21Q2","P21Q3","P21Q4","P22Q1","P22Q2","P22Q3","P22Q4","P23Q1","P23Q2","P23Q3","P23Q4","P24Q1"
"1947:Q1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1947:Q2",0.928171100635122,0.928171100635122,0.928171100635122,0.928171100635122,0.928171100635122,0.928171100635122,0.928171100635122,0.928171100635122,0.928171100635122,0.928171100635122,0.928171100635122,0.928171100635122,0.928171100635122,0.928171100635122,0.928171100635122,0.928171100635122,0.928171100635122,0.928171100635122,0.928171100635122,0.928171100635122,0.928171100635122,0.928171100635122,0.928171100635122,0.928171100635122,0.928171100635122,0.928171100635122,0.928171100635122,0.928171100635122,0.928171100635122,0.928171100635122,0.928171100635122,0.928171100635122,0.928171100635122,0.928171100635122,0.928171100635122,0.928171100635122,0.928171100635122,0.928171100635122,0.928171100635122,0.928171100635122,0.928171100635122,1.09875319416051,1.09875319416051,1.09875319416051,1.09875319416051,1.09875319416051,1.09875319416051,1.09875319416051,1.09875319416051,1.09875319416051,1.09875319416051,1.09875319416051,1.09875319416051,1.09875319416051,1.09875319416051,1.09875319416051,1.09875319416051,1.09875319416051,1.09875319416051,1.09875319416051,1.09875319416051,1.10044046789941,1.10044046789941,1.10044046789941,1.10044046789941,1.10044046789941,1.10044046789941,1.10044046789941,1.10044046789941,1.10044046789941,1.10044046789941,1.10044046789941,1.10044046789941,1.10044046789941,1.10044046789941,1.10044046789941,1.10044046789941,1.10044046789941,1.10044046789941,1.10044046789941,1.10044046789941,1.11067867241399,1.11067867241399,1.11067867241399,1.11067867241399,1.11067867241399,1.11067867241399,1.11067867241399,1.11067867241399,1.11067867241399,1.11067867241399,1.11067867241399,1.11067867241399,1.11067867241399,1.11067867241399,1.11067867241399,1.11067867241399,1.11067867241399,1.11067867241399,1.11067867241399,1.11067867241399,1.11067867241399,1.11067867241399,1.11067867241399,1.11067867241399,NA,NA,NA,NA,1.08650026101862,1.08650026101862,1.08650026101862,1.08650026101862,1.08650026101862,1.08650026101862,1.08650026101862,1.08650026101862,1.08650026101862,1.08650026101862,1.08650026101862,1.08650026101862,NA,NA,NA,NA,NA,1.12995552539337,1.12995552539337,1.12995552539337,1.12995552539337,1.12995552539337,1.12995552539337,1.12995552539337,1.12995552539337,1.12995552539337,1.12995552539337,NA,NA,1.43438692524285,1.43438692524285,1.43438692524285,1.43438692524285,1.43438692524285,1.43438692524285,1.43438692524285,1.43438692524285,1.43438692524285,1.43438692524285,1.43438692524285,1.43438692524285,1.43438692524285,1.43438692524285,1.43438692524285,1.44501693347934,1.44501693347934,1.44501693347934,1.44501693347934,1.44501693347934,1.44501693347934,1.44501693347934,1.44501693347934,1.44501693347934,1.44501693347934,1.44501693347934,1.44501693347934,1.44501693347934,1.44501693347934,1.44501693347934,1.44501693347934,1.44501693347934,1.44501693347934,1.44501693347934,1.44501693347934,1.44501693347934,1.44501693347934,1.44473711275683,1.44473711275683,1.44473711275683,1.44473711275683,1.44473711275683,1.44473711275683,1.44473711275683,1.44473711275683,1.45091004799185,1.45091004799185,1.45091004799185,1.45091004799185,1.45091004799185,1.45091004799185,1.45091004799185,1.45091004799185,1.35509833774341,1.35509833774341,1.35509833774341,1.35509833774341,1.35509833774341,1.35509833774341,1.35509833774341,1.35509833774341,1.35509833774341,1.35509833774341,1.35509833774341,1.35509833774341,1.35509833774341,1.35509833774341,1.35509833774341,1.35509833774341,1.35509833774341,1.35509833774341,1.35509833774341,1.35509833774341,1.35266159351013,1.35266159351013,1.35266159351013,1.35266159351013,1.35266159351013,1.35266159351013,1.35266159351013,1.35266159351013,1.35266159351013,1.35266159351013,1.35266159351013,1.35266159351013,1.35356021282291,1.35356021282291,1.35356021282291,1.35356021282291,1.35356021282291,1.35356021282291,1.35356021282291,1.35356021282291,1.35356021282291,1.35426160985932,1.35426160985932
"1947:Q3",1.63447788533038,1.63447788533038,1.63447788533038,1.63447788533038,1.63447788533038,1.63447788533038,1.63447788533038,1.63447788533038,1.63447788533038,1.63447788533038,1.63447788533038,1.63447788533038,1.63447788533038,1.63447788533038,1.63447788533038,1.63447788533038,1.63447788533038,1.63447788533038,1.63447788533038,1.63447788533038,1.63447788533038,1.63447788533038,1.63447788533038,1.63447788533038,1.63447788533038,1.63447788533038,1.63447788533038,1.63447788533038,1.63447788533038,1.63447788533038,1.63447788533038,1.63447788533038,1.63447788533038,1.63447788533038,1.63447788533038,1.63447788533038,1.63447788533038,1.63447788533038,1.63447788533038,1.63447788533038,1.63447788533038,1.70980649211629,1.70980649211629,1.70980649211629,1.70980649211629,1.70980649211629,1.70980649211629,1.70980649211629,1.70980649211629,1.70980649211629,1.70980649211629,1.70980649211629,1.70980649211629,1.70980649211629,1.70980649211629,1.70980649211629,1.70980649211629,1.70980649211629,1.70980649211629,1.70980649211629,1.70980649211629,1.7089297155148,1.7089297155148,1.7089297155148,1.7089297155148,1.7089297155148,1.7089297155148,1.7089297155148,1.7089297155148,1.7089297155148,1.7089297155148,1.7089297155148,1.7089297155148,1.7089297155148,1.7089297155148,1.7089297155148,1.7089297155148,1.7089297155148,1.7089297155148,1.7089297155148,1.7089297155148,1.51642016578122,1.51642016578122,1.51642016578122,1.51642016578122,1.51642016578122,1.51642016578122,1.51642016578122,1.51642016578122,1.51642016578122,1.51642016578122,1.51642016578122,1.51642016578122,1.51642016578122,1.51642016578122,1.51642016578122,1.51642016578122,1.51642016578122,1.51642016578122,1.51642016578122,1.51642016578122,1.51642016578122,1.51642016578122,1.51642016578122,1.51642016578122,NA,NA,NA,NA,1.22399496194729,1.22399496194729,1.22399496194729,1.22399496194729,1.22399496194729,1.22399496194729,1.22399496194729,1.22399496194729,1.22399496194729,1.22399496194729,1.22399496194729,1.22399496194729,NA,NA,NA,NA,NA,1.52585119988951,1.52585119988951,1.52585119988951,1.52585119988951,1.52585119988951,1.52585119988951,1.52585119988951,1.52585119988951,1.52585119988951,1.52585119988951,NA,NA,1.77973399593685,1.77973399593685,1.77973399593685,1.77973399593685,1.77973399593685,1.77973399593685,1.77973399593685,1.77973399593685,1.77973399593685,1.77973399593685,1.77973399593685,1.77973399593685,1.77973399593685,1.77973399593685,1.77973399593685,1.64918855034704,1.64918855034704,1.64918855034704,1.64918855034704,1.64918855034704,1.64918855034704,1.64918855034704,1.64918855034704,1.64918855034704,1.64918855034704,1.64918855034704,1.64918855034704,1.64918855034704,1.64918855034704,1.64918855034704,1.64918855034704,1.64918855034704,1.64918855034704,1.64918855034704,1.64918855034704,1.64918855034704,1.64918855034704,1.66317933977864,1.66317933977864,1.66317933977864,1.66317933977864,1.66317933977864,1.66317933977864,1.66317933977864,1.66317933977864,1.6617247030168,1.6617247030168,1.6617247030168,1.6617247030168,1.6617247030168,1.6617247030168,1.6617247030168,1.6617247030168,1.55294680790554,1.55294680790554,1.55294680790554,1.55294680790554,1.55294680790554,1.55294680790554,1.55294680790554,1.55294680790554,1.55294680790554,1.55294680790554,1.55294680790554,1.55294680790554,1.55294680790554,1.55294680790554,1.55294680790554,1.55294680790554,1.55294680790554,1.55294680790554,1.55294680790554,1.55294680790554,1.57019909080867,1.57019909080867,1.57019909080867,1.57019909080867,1.57019909080867,1.57019909080867,1.57019909080867,1.57019909080867,1.57019909080867,1.57019909080867,1.57019909080867,1.57019909080867,1.56310723769444,1.56310723769444,1.56310723769444,1.56310723769444,1.56310723769444,1.56310723769444,1.56310723769444,1.56310723769444,1.56310723769444,1.5629433967876,1.5629433967876
"1947:Q4",2.777259317011,2.777259317011,2.777259317011,2.777259317011,2.777259317011,2.777259317011,2.777259317011,2.777259317011,2.777259317011,2.777259317011,2.777259317011,2.777259317011,2.777259317011,2.777259317011,2.777259317011,2.777259317011,2.777259317011,2.777259317011,2.777259317011,2.777259317011,2.777259317011,2.777259317011,2.777259317011,2.777259317011,2.777259317011,2.777259317011,2.777259317011,2.777259317011,2.777259317011,2.777259317011,2.777259317011,2.777259317011,2.777259317011,2.777259317011,2.777259317011,2.777259317011,2.777259317011,2.777259317011,2.777259317011,2.777259317011,2.777259317011,3.10979150911495,3.10979150911495,3.10979150911495,3.10979150911495,3.10979150911495,3.10979150911495,3.10979150911495,3.10979150911495,3.10979150911495,3.10979150911495,3.10979150911495,3.10979150911495,3.10979150911495,3.10979150911495,3.10979150911495,3.10979150911495,3.10979150911495,3.10979150911495,3.10979150911495,3.10979150911495,3.1927825202307,3.1927825202307,3.1927825202307,3.1927825202307,3.1927825202307,3.1927825202307,3.1927825202307,3.1927825202307,3.1927825202307,3.1927825202307,3.1927825202307,3.1927825202307,3.1927825202307,3.1927825202307,3.1927825202307,3.1927825202307,3.1927825202307,3.1927825202307,3.1927825202307,3.1927825202307,3.03139914371302,3.03139914371302,3.03139914371302,3.03139914371302,3.03139914371302,3.03139914371302,3.03139914371302,3.03139914371302,3.03139914371302,3.03139914371302,3.03139914371302,3.03139914371302,3.03139914371302,3.03139914371302,3.03139914371302,3.03139914371302,3.03139914371302,3.03139914371302,3.03139914371302,3.03139914371302,3.03139914371302,3.03139914371302,3.03139914371302,3.03139914371302,NA,NA,NA,NA,3.06105549488844,3.06105549488844,3.06105549488844,3.06105549488844,3.06105549488844,3.06105549488844,3.06105549488844,3.06105549488844,3.06105549488844,3.06105549488844,3.06105549488844,3.06105549488844,NA,NA,NA,NA,NA,2.0750024023759,2.0750024023759,2.0750024023759,2.0750024023759,2.0750024023759,2.0750024023759,2.0750024023759,2.0750024023759,2.0750024023759,2.0750024023759,NA,NA,2.04703114110263,2.04703114110263,2.04703114110263,2.04703114110263,2.04703114110263,2.04703114110263,2.04703114110263,2.04703114110263,2.04703114110263,2.04703114110263,2.04703114110263,2.04703114110263,2.04703114110263,2.04703114110263,2.04703114110263,2.04438584819857,2.04438584819857,2.04438584819857,2.04438584819857,2.04438584819857,2.04438584819857,2.04438584819857,2.04438584819857,2.04438584819857,2.04438584819857,2.04438584819857,2.04438584819857,2.04438584819857,2.04438584819857,2.04438584819857,2.04438584819857,2.04438584819857,2.04438584819857,2.04438584819857,2.04438584819857,2.04438584819857,2.04438584819857,2.02663673037669,2.02663673037669,2.02663673037669,2.02663673037669,2.02663673037669,2.02663673037669,2.02663673037669,2.02663673037669,2.02489657343912,2.02489657343912,2.02489657343912,2.02489657343912,2.02489657343912,2.02489657343912,2.02489657343912,2.02489657343912,2.03629533571661,2.03629533571661,2.03629533571661,2.03629533571661,2.03629533571661,2.03629533571661,2.03629533571661,2.03629533571661,2.03629533571661,2.03629533571661,2.03629533571661,2.03629533571661,2.03629533571661,2.03629533571661,2.03629533571661,2.03629533571661,2.03629533571661,2.03629533571661,2.03629533571661,2.03629533571661,2.0321168330597,2.0321168330597,2.0321168330597,2.0321168330597,2.0321168330597,2.0321168330597,2.0321168330597,2.0321168330597,2.0321168330597,2.0321168330597,2.0321168330597,2.0321168330597,2.04154333701996,2.04154333701996,2.04154333701996,2.04154333701996,2.04154333701996,2.04154333701996,2.04154333701996,2.04154333701996,2.04154333701996,2.03525479814197,2.03525479814197
"1948:Q1",1.58456186460514,1.58456186460514,1.58456186460514,1.58456186460514,1.58456186460514,1.58456186460514,1.58456186460514,1.58456186460514,1.58456186460514,1.58456186460514,1.58456186460514,1.58456186460514,1.58456186460514,1.58456186460514,1.58456186460514,1.58456186460514,1.58456186460514,1.58456186460514,1.58456186460514,1.58456186460514,1.58456186460514,1.58456186460514,1.58456186460514,1.58456186460514,1.58456186460514,1.58456186460514,1.58456186460514,1.58456186460514,1.58456186460514,1.58456186460514,1.58456186460514,1.58456186460514,1.58456186460514,1.58456186460514,1.58456186460514,1.58456186460514,1.58456186460514,1.58456186460514,1.58456186460514,1.58456186460514,1.58456186460514,1.67610307205774,1.67610307205774,1.67610307205774,1.67610307205774,1.67610307205774,1.67610307205774,1.67610307205774,1.67610307205774,1.67610307205774,1.67610307205774,1.67610307205774,1.67610307205774,1.67610307205774,1.67610307205774,1.67610307205774,1.67610307205774,1.67610307205774,1.67610307205774,1.67610307205774,1.67610307205774,1.65450264005629,1.65450264005629,1.65450264005629,1.65450264005629,1.65450264005629,1.65450264005629,1.65450264005629,1.65450264005629,1.65450264005629,1.65450264005629,1.65450264005629,1.65450264005629,1.65450264005629,1.65450264005629,1.65450264005629,1.65450264005629,1.65450264005629,1.65450264005629,1.65450264005629,1.65450264005629,1.90003346935481,1.90003346935481,1.90003346935481,1.90003346935481,1.90003346935481,1.90003346935481,1.90003346935481,1.90003346935481,1.90003346935481,1.90003346935481,1.90003346935481,1.90003346935481,1.90003346935481,1.90003346935481,1.90003346935481,1.90003346935481,1.90003346935481,1.90003346935481,1.90003346935481,1.90003346935481,1.90003346935481,1.90003346935481,1.90003346935481,1.90003346935481,NA,NA,NA,NA,1.32391587555518,1.32391587555518,1.32391587555518,1.32391587555518,1.32391587555518,1.32391587555518,1.32391587555518,1.32391587555518,1.32391587555518,1.32391587555518,1.32391587555518,1.32391587555518,NA,NA,NA,NA,NA,1.24718169882816,1.24718169882816,1.24718169882816,1.24718169882816,1.24718169882816,1.24718169882816,1.24718169882816,1.24718169882816,1.24718169882816,1.24718169882816,NA,NA,1.12593782070745,1.12593782070745,1.12593782070745,1.12593782070745,1.12593782070745,1.12593782070745,1.12593782070745,1.12593782070745,1.12593782070745,1.12593782070745,1.12593782070745,1.12593782070745,1.12593782070745,1.12593782070745,1.12593782070745,1.13108532846868,1.13108532846868,1.13108532846868,1.13108532846868,1.13108532846868,1.13108532846868,1.13108532846868,1.13108532846868,1.13108532846868,1.13108532846868,1.13108532846868,1.13108532846868,1.13108532846868,1.13108532846868,1.13108532846868,1.13108532846868,1.13108532846868,1.13108532846868,1.13108532846868,1.13108532846868,1.13108532846868,1.13108532846868,1.11386417748518,1.11386417748518,1.11386417748518,1.11386417748518,1.11386417748518,1.11386417748518,1.11386417748518,1.11386417748518,1.11292266546332,1.11292266546332,1.11292266546332,1.11292266546332,1.11292266546332,1.11292266546332,1.11292266546332,1.11292266546332,1.11858829337841,1.11858829337841,1.11858829337841,1.11858829337841,1.11858829337841,1.11858829337841,1.11858829337841,1.11858829337841,1.11858829337841,1.11858829337841,1.11858829337841,1.11858829337841,1.11858829337841,1.11858829337841,1.11858829337841,1.11858829337841,1.11858829337841,1.11858829337841,1.11858829337841,1.11858829337841,1.1463029191594,1.1463029191594,1.1463029191594,1.1463029191594,1.1463029191594,1.1463029191594,1.1463029191594,1.1463029191594,1.1463029191594,1.1463029191594,1.1463029191594,1.1463029191594,1.13916270252847,1.13916270252847,1.13916270252847,1.13916270252847,1.13916270252847,1.13916270252847,1.13916270252847,1.13916270252847,1.13916270252847,1.14587681670124,1.14587681670124
"1948:Q2",1.20586287428299,1.20586287428299,1.20586287428299,1.20586287428299,1.20586287428299,1.20586287428299,1.20586287428299,1.20586287428299,1.20586287428299,1.20586287428299,1.20586287428299,1.20586287428299,1.20586287428299,1.20586287428299,1.20586287428299,1.20586287428299,1.20586287428299,1.20586287428299,1.20586287428299,1.20586287428299,1.20586287428299,1.20586287428299,1.20586287428299,1.20586287428299,1.20586287428299,1.20586287428299,1.20586287428299,1.20586287428299,1.20586287428299,1.20586287428299,1.20586287428299,1.20586287428299,1.20586287428299,1.20586287428299,1.20586287428299,1.20586287428299,1.20586287428299,1.20586287428299,1.20586287428299,1.20586287428299,1.20586287428299,1.15405566573892,1.15405566573892,1.15405566573892,1.15405566573892,1.15405566573892,1.15405566573892,1.15405566573892,1.15405566573892,1.15405566573892,1.15405566573892,1.15405566573892,1.15405566573892,1.15405566573892,1.15405566573892,1.15405566573892,1.15405566573892,1.15405566573892,1.15405566573892,1.15405566573892,1.15405566573892,1.11649909605758,1.11649909605758,1.11649909605758,1.11649909605758,1.11649909605758,1.11649909605758,1.11649909605758,1.11649909605758,1.11649909605758,1.11649909605758,1.11649909605758,1.11649909605758,1.11649909605758,1.11649909605758,1.11649909605758,1.11649909605758,1.11649909605758,1.11649909605758,1.11649909605758,1.11649909605758,1.09116128773579,1.09116128773579,1.09116128773579,1.09116128773579,1.09116128773579,1.09116128773579,1.09116128773579,1.09116128773579,1.09116128773579,1.09116128773579,1.09116128773579,1.09116128773579,1.09116128773579,1.09116128773579,1.09116128773579,1.09116128773579,1.09116128773579,1.09116128773579,1.09116128773579,1.09116128773579,1.09116128773579,1.09116128773579,1.09116128773579,1.09116128773579,NA,NA,NA,NA,1.91997551654892,1.91997551654892,1.91997551654892,1.91997551654892,1.91997551654892,1.91997551654892,1.91997551654892,1.91997551654892,1.91997551654892,1.91997551654892,1.91997551654892,1.91997551654892,NA,NA,NA,NA,NA,1.23181848740428,1.23181848740428,1.23181848740428,1.23181848740428,1.23181848740428,1.23181848740428,1.23181848740428,1.23181848740428,1.23181848740428,1.23181848740428,NA,NA,1.11340148136816,1.11340148136816,1.11340148136816,1.11340148136816,1.11340148136816,1.11340148136816,1.11340148136816,1.11340148136816,1.11340148136816,1.11340148136816,1.11340148136816,1.11340148136816,1.11340148136816,1.11340148136816,1.11340148136816,1.13072353030859,1.13072353030859,1.13072353030859,1.13072353030859,1.13072353030859,1.13072353030859,1.13072353030859,1.13072353030859,1.13072353030859,1.13072353030859,1.13072353030859,1.13072353030859,1.13072353030859,1.13072353030859,1.13072353030859,1.13072353030859,1.13072353030859,1.13072353030859,1.13072353030859,1.13072353030859,1.13072353030859,1.13072353030859,1.10159379337289,1.10159379337289,1.10159379337289,1.10159379337289,1.10159379337289,1.10159379337289,1.10159379337289,1.10159379337289,1.10067290221676,1.10067290221676,1.10067290221676,1.10067290221676,1.10067290221676,1.10067290221676,1.10067290221676,1.10067290221676,1.16526349131267,1.16526349131267,1.16526349131267,1.16526349131267,1.16526349131267,1.16526349131267,1.16526349131267,1.16526349131267,1.16526349131267,1.16526349131267,1.16526349131267,1.16526349131267,1.16526349131267,1.16526349131267,1.16526349131267,1.16526349131267,1.16526349131267,1.16526349131267,1.16526349131267,1.16526349131267,1.17216314334696,1.17216314334696,1.17216314334696,1.17216314334696,1.17216314334696,1.17216314334696,1.17216314334696,1.17216314334696,1.17216314334696,1.17216314334696,1.17216314334696,1.17216314334696,1.1807620468625,1.1807620468625,1.1807620468625,1.1807620468625,1.1807620468625,1.1807620468625,1.1807620468625,1.1807620468625,1.1807620468625,1.17460868909136,1.17460868909136
"1948:Q3",1.76967402053814,1.76967402053814,1.76967402053814,1.76967402053814,1.76967402053814,1.76967402053814,1.76967402053814,1.76967402053814,1.76967402053814,1.76967402053814,1.76967402053814,1.76967402053814,1.76967402053814,1.76967402053814,1.76967402053814,1.76967402053814,1.76967402053814,1.76967402053814,1.76967402053814,1.76967402053814,1.76967402053814,1.76967402053814,1.76967402053814,1.76967402053814,1.76967402053814,1.76967402053814,1.76967402053814,1.76967402053814,1.76967402053814,1.76967402053814,1.76967402053814,1.76967402053814,1.76967402053814,1.76967402053814,1.76967402053814,1.76967402053814,1.76967402053814,1.76967402053814,1.76967402053814,1.76967402053814,1.76967402053814,1.66559761077698,1.66559761077698,1.66559761077698,1.66559761077698,1.66559761077698,1.66559761077698,1.66559761077698,1.66559761077698,1.66559761077698,1.66559761077698,1.66559761077698,1.66559761077698,1.66559761077698,1.66559761077698,1.66559761077698,1.66559761077698,1.66559761077698,1.66559761077698,1.66559761077698,1.66559761077698,1.74447072031132,1.74447072031132,1.74447072031132,1.74447072031132,1.74447072031132,1.74447072031132,1.74447072031132,1.74447072031132,1.74447072031132,1.74447072031132,1.74447072031132,1.74447072031132,1.74447072031132,1.74447072031132,1.74447072031132,1.74447072031132,1.74447072031132,1.74447072031132,1.74447072031132,1.74447072031132,1.70438276811518,1.70438276811518,1.70438276811518,1.70438276811518,1.70438276811518,1.70438276811518,1.70438276811518,1.70438276811518,1.70438276811518,1.70438276811518,1.70438276811518,1.70438276811518,1.70438276811518,1.70438276811518,1.70438276811518,1.70438276811518,1.70438276811518,1.70438276811518,1.70438276811518,1.70438276811518,1.70438276811518,1.70438276811518,1.70438276811518,1.70438276811518,NA,NA,NA,NA,2.05054424990734,2.05054424990734,2.05054424990734,2.05054424990734,2.05054424990734,2.05054424990734,2.05054424990734,2.05054424990734,2.05054424990734,2.05054424990734,2.05054424990734,2.05054424990734,NA,NA,NA,NA,NA,1.8197359051908,1.8197359051908,1.8197359051908,1.8197359051908,1.8197359051908,1.8197359051908,1.8197359051908,1.8197359051908,1.8197359051908,1.8197359051908,NA,NA,1.79040300861488,1.79040300861488,1.79040300861488,1.79040300861488,1.79040300861488,1.79040300861488,1.79040300861488,1.79040300861488,1.79040300861488,1.79040300861488,1.79040300861488,1.79040300861488,1.79040300861488,1.79040300861488,1.79040300861488,1.74796618305737,1.74796618305737,1.74796618305737,1.74796618305737,1.74796618305737,1.74796618305737,1.74796618305737,1.74796618305737,1.74796618305737,1.74796618305737,1.74796618305737,1.74796618305737,1.74796618305737,1.74796618305737,1.74796618305737,1.74796618305737,1.74796618305737,1.74796618305737,1.74796618305737,1.74796618305737,1.74796618305737,1.74796618305737,1.76630824805284,1.76630824805284,1.76630824805284,1.76630824805284,1.76630824805284,1.76630824805284,1.76630824805284,1.76630824805284,1.77165933073398,1.77165933073398,1.77165933073398,1.77165933073398,1.77165933073398,1.77165933073398,1.77165933073398,1.77165933073398,1.72645107449201,1.72645107449201,1.72645107449201,1.72645107449201,1.72645107449201,1.72645107449201,1.72645107449201,1.72645107449201,1.72645107449201,1.72645107449201,1.72645107449201,1.72645107449201,1.72645107449201,1.72645107449201,1.72645107449201,1.72645107449201,1.72645107449201,1.72645107449201,1.72645107449201,1.72645107449201,1.73287866571838,1.73287866571838,1.73287866571838,1.73287866571838,1.73287866571838,1.73287866571838,1.73287866571838,1.73287866571838,1.73287866571838,1.73287866571838,1.73287866571838,1.73287866571838,1.72630674237806,1.72630674237806,1.72630674237806,1.72630674237806,1.72630674237806,1.72630674237806,1.72630674237806,1.72630674237806,1.72630674237806,1.7282441148748,1.7282441148748
